"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
425.72,506.029,507.083,745.261,1185.761,642.096,2241.869,1277.738,784.07,1389.31,877.154,1078.924,617.818,583.443,750.236,710.756
1659.67,1475.928,1470.939,1599.755,1950.594,1038.229,2416.098,1580.592,1679.642,1990.497,1885.043,1412.427,1207.542,1520.025,1717.013,2177.563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.033,109.579,70.149,100.247,69.461,54.357,154.739,93.316,16.825,103.237,99.131,44.946,56.003,92.406,105.64,136.466
38.831,27.933,42.986,1.24,24.02,12.98,45.066,52.692,42.64,13.018,52.082,8.015,48.253,12.989,25.161,16.684
20,10,23,21,38,4,37,39,64,13,20,47,12.375,13,13.678,8
109.338,67.526,187.544,179.616,185.614,62.851,158.346,131.057,180.582,125.767,186.86,159.36,142.603,93.591,172.421,149.7
217.119,434.834,229.573,391.888,232.869,235.644,407.568,188.349,270.124,742.767,653.719,314.8,205.472,324.109,287.167,399.114
5,24,10,11,8,4.021,19,12,3,3,6,1,4,14,8,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
506,462,454.999,349,661.023,352,660.065,439.005,573.16,725.047,674,393.117,519.494,458,603.525,631
310.994,284.739,282.952,256.991,364.969,177.574,423.935,243.91,360.089,382.254,422.895,284.116,300.629,276.54,434.794,425.033
624.363,720.25,578.341,834.974,797.689,562.861,1356.662,642.542,752.839,1020.314,1011.422,695.368,644.89,751.648,779.58,1042.991
730.013,590.042,737.841,632.627,814.783,448.37,1201.29,825.328,816.169,780.865,751.965,638.349,552.836,630.84,945.587,906.748
410.494,302.706,432.155,317.516,509.416,203.209,435.869,355.296,496.847,397.38,397.041,317.02,257.887,268.559,402.251,315.402
172.723,145.937,127.178,201.342,224.36,161.398,226.282,97.898,231.885,216.799,150.405,150.384,106.537,200.345,124.956,98.634
0,0,15,0,0,0,0,0,0,0,0,0,0,23,0,0
936.283,820.852,803.816,862.293,1073.978,718.253,1466.379,856.829,1090.209,1409.023,1359.085,906.915,762.092,859.561,1026.03,1119.123
11.155,0,0,0,4.515,0,10.86,0,0,0,0,0,45.633,0,0,0
0,0,0,5,27.904,0,0,0,0,0,0,30.451,0,0,13,10
66.582,46.55,64.844,40.704,60.186,26.548,46.684,51.807,71.56,81.546,56.56,59.173,58.551,41.192,77.739,107.876
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
15,10,13,11,21,7,22,25,16,28,18,12,29,6,14,13
0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
5,2,4,3,7,2,8,2,12,5,1,1,5,4,4,11
24,31,31,29,31,18,42,24,27,30,25,14,22,34,53,51
1,0,1,2,1,2,2,0,0,2,0,0,1,1,1,1
2.905,1.275,2.972,0,1.305,1.346,1.327,1.327,1.447,2.94,2.907,1.358,1.332,0,1.328,0
1.749,0,1.694,1,0,1,0,8,0,4,1.031,4,0,0,0,0
259.874,293.562,285.022,238.48,318.515,202.689,345.956,181.652,464.301,547.315,543.614,312.739,238.54,235.416,380.574,347.08
171.548,215.2,154.734,139.034,157.923,109.577,227.649,145.937,269.085,305.674,312.707,213.101,127.286,92.38,217.481,300.886
612.227,1438.66,574.214,1475.53,689.097,1426.074,3127.195,693.521,886.04,2532.39,1992.749,760.965,556.85,2447.384,889.021,2994.66
2908.019,1749.307,2465.37,2049.067,3864.744,1542.401,4074.143,2855.71,2697.679,2378.855,2360.559,2208.582,1957.271,1654.968,2314.51,2030.427
867.442,567.893,949.82,494.682,648.619,184.684,1428.894,960.263,1573.698,1393.442,945.875,1191.967,692.717,724.647,1174.665,971.525
80.986,107.986,86.225,0,66.213,0,135.47,91,107,65.68,81.921,25.176,133.129,125,183.037,156.988
0,2.415,0,6.596,9.541,4.595,2.75,4,1,0,0,1.887,8.355,3.392,0,3.433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.302,0,0,0,12.361,1.263,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
248.003,793.892,223,909.118,306.347,719.492,1561.602,336.76,172.055,734.906,812.106,225,323.628,1098.989,390.583,1219.732
556.964,543.53,533.622,489.649,644.221,501.805,853.111,556.594,720.658,874.442,803.587,471.767,445.339,609.719,646.097,779.193
325.016,259.459,302.13,256.98,359.482,242.077,507.724,352.195,510.929,473.63,458.996,391.303,253.772,295.594,376.285,414.448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914.103,4394.356,2304.14,3803.367,5637.886,7077.013,7553.661,2910.337,4095.718,12942.296,11480.382,3224.989,2990.321,5344.492,3471.479,6507.522
128.824,172.848,79.853,132.463,260.2,84.059,205.409,74.212,178.613,543.745,374.594,52.019,128.184,199.354,147.52,247.193
0,0,1,0,0,0,1,2,0,1,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45881.098,52089.557,41324.608,49280.622,58703.559,52784.418,95671.616,48591.771,42894.571,98466.786,93338.896,38750.127,45425.672,65961.658,56352.739,75551.491
13.482,69.099,0,101.461,43.539,4.583,126.85,26.597,43.745,781.588,447.971,89.048,41.419,92.546,57.689,60.881
515.038,458.768,530.047,503.903,478.74,306.133,675.173,371.905,579.747,699.773,624,432.764,364.001,367.533,490.525,436.171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1,0,0,0,2,0,0,6,2,21,2,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730.789,4128.502,4162.731,4116.451,6222.545,2823.829,7283.331,3726.844,5744.289,14547.473,10228.884,4262.025,4718.208,5533.662,5671.372,6460.252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1
1960.688,1547.783,1875.627,2387.61,3140.734,1278.383,3784.837,1359.305,2335.985,8439.818,5185.852,2307.095,1872.942,3409.702,1777.945,4606.495
364.184,433.847,473.26,309.449,458.869,351.029,590.21,529.735,552.801,622.81,676.625,482.15,469.241,406.659,608.508,734.393
3070.762,3205.654,3086.13,3259.65,3528.222,2160.787,4746.448,2498.901,3430.295,4023.375,3717.094,2812.149,2500.707,3024.505,3118.194,3879.977
779.15,671.172,746,717.391,1013.879,499.156,1347.592,749.639,807.828,1110.046,999.366,638.654,763.798,835.249,999.171,997.493
4962.915,4908.379,4403.764,5334.032,4824.18,3837.724,8883.772,4685.224,4343.098,6332.058,6116.164,3844.952,4089.314,4686.892,4759.42,6228.61
53.568,0,11.111,14.428,74.037,0,184.353,33.901,89.468,230.385,123.848,5.309,150.912,10.829,100.004,222.567
32.96,59.857,51.457,55.224,60.933,45.991,117.781,68.852,70.863,97.78,69.224,42.705,64.656,74.602,79.928,48.642
1.246,0,3.1,1.186,2.311,0,0,2.008,0,1.639,1.049,0,2.935,2.658,4.076,1.054
60.142,42.864,56.832,35.296,95,18.795,64.679,68,54.716,100.369,97.008,64.265,64,66,28.673,114
273.043,248,257.675,281.112,286.815,209.759,501.444,272.129,262.46,315.26,307.95,231.25,243.999,212.109,305.063,341.811
407.329,308.311,353.16,221.726,464.425,228.847,457.03,352.452,349.417,317.369,282.065,186.974,263.622,280.568,344.023,368.158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.923,52.46,49.496,68.941,80.699,19.971,114.301,65.444,54.206,75.034,78.754,41.738,68.598,53.708,86.9,83.83
777.307,123.433,1303.364,513.349,916.052,67.758,1257.395,361.944,868.298,1208.59,833.827,652.121,692.529,562.17,385.185,468.812
633.341,704.876,636.443,825.482,741.203,554.148,1343.271,695.647,738.716,1184.56,994.664,658.132,614.433,741.308,811.874,1058.556
27.826,12,43,16.003,33,6,27,42,29,10,8,16,24.34,7.473,43.271,21
45.387,152.899,180.286,145.594,249.963,161.922,430.187,259.805,183.378,218.261,204.391,112.37,103.389,233.982,233.39,80.448
117.019,72,100.022,111,96,75,173.031,131.002,125,139,112,106,72,94,124,147
293.698,837.132,397.641,835.306,268.316,158.737,688.523,283.139,426.227,513.947,407.457,25.236,249.157,446.949,604.745,974.53
278.111,230.14,86.737,238.14,257.881,173.004,365.837,186.451,237.088,374.131,375.146,195.193,248.695,254.302,304.991,367.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.835,115.347,176.448,133.532,136.998,79.576,230.319,200.582,232.446,67.884,86.499,213.218,118.416,84.248,195.877,146.365
95.556,92.001,109.175,105.996,177.001,108.203,233.475,130.359,159.296,197.856,197.45,140.348,114.001,139,157.226,199.193
0,5.285,0,0,20.774,0,12.474,11.547,0,0,0,11.557,0,4.34,0,40.48
77.96,64.859,86.884,63.925,116.722,44.518,123.209,75.871,240.369,170.992,142.301,173.957,72.115,56.802,107.109,97.114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114.591,111.045,95.608,150.563,187.953,100.588,304.322,105.336,160.699,134.023,125.126,37.171,201.969,104.827,149.619,86.369
182.85,216.448,236.875,197.686,705.488,187.321,753.688,639.855,824.231,788.146,621.666,553.721,249.926,577.917,574.298,329.873
51,20,26,23,35,16,35,25,34.921,44,8.825,0,30,11.757,47,9.654
2224.507,541,1852.047,677.331,3144.235,451.088,1924.956,2512.024,2905.599,1019,750.189,1668.292,1104.556,356,1288.745,456.08
1589.008,1366.107,1389.502,1296.416,1655.636,915.289,2208.359,1366.036,1519,1723.738,1729.727,1297.273,1272.531,1437.025,1799.878,1816.652
431.442,474.035,144.344,316.457,596.708,726.261,1534.105,473.575,609.018,814.429,837.397,787.839,476.115,1090.184,811.865,1100.984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.931,596.783,580,822.264,754.233,757.516,1656.292,677.775,760.117,925.835,786.766,520.513,514,866.889,510.471,1463.064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,3,0,2,1,0,0,0,2,1
0,0,0,0,0,10.622,31,11.31,0,0,0,16.959,13.815,0,0,10.545
7.094,14,28,19,15.728,14,23.046,23,19.267,17,19,13.646,23,15.029,39.141,23
49.055,60.833,61.436,69.635,590.86,321.153,897.299,548.161,145.067,97.254,229.284,211,244.51,580.211,345.921,969.189
2,2,7,0,5.845,0,3.512,2.33,0,25.908,25.709,4.484,3.76,4.655,8.476,1.346
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,17.394,20.153,0,10.065,10.77,8.69,7.662,13.264,15.021,0,0,15.488,14.116,18.565
3482.926,2874.851,2478.869,2568.86,3817.777,1764.679,3535.648,2743.815,1708.885,3133.163,2804.061,2339.914,2426.361,2126.718,2807.024,2767.586
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,25.007,16,0,8,17,21,26,26,0,0,15,0,34,1.171
2458.072,1761.309,2510.578,2225.162,2374.868,1342.242,5321.929,2591.868,2699.401,2960.107,3052.129,1905.886,2716.205,2585.453,3691.841,3565.947
7,4,3,6,3,2,7,8,1,2,1,2,8,5,4,6
193.793,1751.122,150.224,1966.184,332.866,817.188,2379.382,684.701,315.177,2672.043,2231.957,338.341,283.511,1937.859,557.437,2589.568
384.472,299.004,288.111,229.999,418,67.622,215.582,371,437.999,408.084,132.822,351.001,363,297.056,560,322.486
617.112,533.001,503,527.001,1667.54,730.135,1694.216,1102.262,935,1662.125,1235.001,893.688,668.107,693.007,742.058,808.332
166.599,88.281,123.726,145.203,112.602,124.055,220.81,94.767,56.852,96.339,129.97,58.749,121.857,113.872,144.27,154.034
1064.694,192,1141.612,187.5,1214.347,103.116,559.484,829.782,1581.739,558.314,360.113,1033.548,852.991,128.593,934.111,211.934
1083,2077.113,870,3255.573,1780.931,1077.162,2543.752,1448.146,1366.014,1221.001,1309.144,1177,1034.878,2027.727,1825.224,6282.687
0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
5,3.846,11,18,7,4,4,6,5,8,6,7,0,4,2,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3163.505,5230.291,2749.061,5321.059,4072.686,3329.756,8787.697,3525.552,3946.789,7096.526,5930.206,2976.609,3045.356,5339.407,3681.453,6966.949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,191.296,130,214,402.314,228,814.059,281,133,270,248,120,200.126,389,393,425.002
8.578,13.256,8.107,12.13,9.001,4.892,28.807,4.991,18.649,18.686,15.71,16.782,12.809,12.708,20.502,27.515
534.999,5011.887,589.264,4503.679,2847.106,5768.663,24251.733,4751.202,1846.784,4526.139,4708.85,2264.29,783.622,6558.581,1320.247,7139.472
149,129,126,163.054,211,81,411,150.001,232.106,223,234,182.003,102,58.002,187,84
1064.461,870.342,864.995,821.927,1934.419,1627.473,1898.972,999.668,1050.849,2798.261,2090.971,1055.278,1189.809,2308.271,1232.83,2246.742
4431.977,6015.47,3039.414,4276.111,6612.165,2474.284,8770.777,5329.08,8923.386,14346.704,12468.987,7331.32,2727.486,2921.102,3987.902,3578.107
40,41,33,47,24,19.003,39,16.008,24,63,50,10,27,48,23,49
1273,567.003,1306.008,694.987,3157.684,827.392,2933.651,2238.853,1404.413,434.376,542.245,1181.925,2416.776,1425.128,3527.6,1755.683
0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0
8,4,5,2,6,8,9,6,7,3,4,2,15,16,18,20.001
1913.12,3344.115,1466.555,4083.755,2677.328,2987.784,7183.132,2938.441,1561.038,2732.677,2616.145,1382.438,2591.824,5680.29,3829.805,7453.88
305.701,305.815,305.38,294.15,540.872,351.286,709.113,431.932,287.994,430.44,409.001,211.166,436.014,522.893,588.792,789.019
0,0,0,0,0,43.001,49,19,9,39,30,0,0,17.328,11,42
4.745,0,9.959,5.879,31,6.024,7.841,2.618,8.108,27,19.52,10.201,35,12,2.756,7.178
2615.887,2173.114,2905.947,1715.981,1920.688,318.75,2055.571,1969.143,1911.824,2796.791,2431.942,2628.081,1402.765,2243.065,2199.272,1875.549
156.654,843.534,182.534,711.086,985.806,2327.045,3616.549,800.298,891.817,5897.742,5073.262,1087.593,433.064,2784.962,734.008,4161.909
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
365.806,311.231,357,364.849,453,209,611.247,342.05,484.955,457.035,436.001,381,327.198,276.458,385.085,345
114.932,48.702,130.999,77.581,149.493,48.676,163.465,168.505,167.103,96.497,105.687,149,145.875,40.253,169.125,79.881
35.214,3.009,0,26,2.246,16,44,3.353,20.423,0,29.204,20,2.196,40,19,29
15.947,0,42.741,0,7.626,2.479,18.018,3.076,6.49,42.864,40.23,41.539,7.9,27.267,13.067,9.132
68.137,217.133,135.582,198.738,126.637,110.905,342.089,83.943,51.506,151.818,177.591,108.034,198.471,193.969,259.072,258.725
91.969,108.839,114.608,90.949,101.363,65,121.276,59.417,117,135,149.557,43.465,50.805,112.93,148,123.493
1502.193,344.304,1747.123,491,277,14,109.397,328.693,140,36,21,187,479.001,44.45,856.029,63.279
4,3,4,1,3,2,4,2,6,3,2,7,0,3,1,0
2.215,0,0,0,0,0,0,0,0,0,0,2.177,0,0,0,0
667.306,417.816,512.211,651.904,485.773,497.658,1437.447,352.705,830.759,837.398,1167.988,522.552,503.618,878.434,746.193,1274.76
127.479,46.999,99.16,7.417,132.37,18,83.001,88.508,124.863,55.791,20.059,74.068,88,11.955,87.002,5.246
0,0,13.661,0,22.998,20.934,16.187,23.196,17.505,13.854,14.834,0,0,34.829,21.531,0
313.344,179.025,392.404,223.374,415.229,130.841,424.109,293.288,712.489,308.264,468.036,459.547,400.961,288.424,393.757,254.781
0,2.263,265.418,218.329,224.762,144.648,279.022,236.022,164.473,230.726,178.714,141.333,259.311,253.751,236.807,302.91
12.108,0,10.585,2,0,0,5,0,16.605,0,0,0,22.88,0,47.6,1.36
1332.681,1332.029,1220.891,1391.54,1634.317,898.819,2239.013,1313.156,1675.829,2636.653,2246.454,1670.009,1524.99,1685.247,2001.14,1865.957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546.801,4454.192,4210.071,4600.853,5614.103,3756.441,9022.252,5724.889,5464.09,7625.145,7101.663,4980.693,4657.049,5054.078,5750.348,6556.73
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038.709,2224.353,3904.453,2477.585,3902.094,1466.915,5468.731,3960.372,4050.038,3803.585,3756.342,2545.211,3001.723,3088.424,4812.879,4246.058
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.897,199.591,304.927,0,70.426,11.472,100.729,75.659,111.063,80.204,66.79,59.827,56.859,97.306,109.321,245.42
763.231,495,1010.364,464.856,500.451,217.254,587.662,670.007,574.133,687.549,638.996,1239.015,629.213,440,1198.444,501.999
2,0,2,0,1,1,2,3,1,1,0,0,3,0,0,2
586,294.034,573.999,348.232,581.439,242.014,586.094,499.063,763.592,621.347,563.085,682.045,670.999,402.003,952.027,551
3,3,1,4,1,0,3,1,0,2,1,1,1,0,1,1
6064.493,7591.873,5003.098,7988.873,8924.448,6907.482,16504.297,7886.864,4016.679,9546.069,8066.297,4172.206,5364.941,11146.865,7867.194,14348.215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,3,1,1,2,2,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.563,0,3.532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.515,185.458,114.77,173.086,276.226,222.539,443.873,162.264,94.253,330.008,213.69,126.296,359.358,414.602,325.595,481.821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.051,9.166,10.607,18.088,16.027,1.879,11.623,14,5.339,12.847,10,13,16.087,11,23.022,21.12
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
3.666,0,0,0,0,2.14,37.601,3.62,0,47.149,38.278,86.008,0,40,22.555,0
0,13,0,17,0,0,5.628,0,0,0,0,0,0,12,3.494,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
981.731,1072.395,1136.024,1499.248,596.239,633.003,1614.173,557.237,329.753,475.75,532.841,395.977,465.25,984.766,635.685,1412.423
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
405.59,367.271,476.049,403.567,258.997,203.499,610.598,350.959,260.97,162.152,152.095,196.992,258.533,202.357,575.529,267.456
0,0,26.881,0,0,9.777,59.957,44.695,0,36.926,0,0,0,0,28.572,0
0,1,0,0,0,1,1,0,8,3,4,2,0,0,4,2
46.663,19.362,50.215,49.023,76.258,0,10.45,38.547,61.91,91.516,28.405,97.871,13.91,23.61,123.422,50.379
1,0,1.084,0,1,0,0,1.025,0,0,1,0,0,0,0,2.295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014.178,15663.163,7688.635,16353.31,8605.471,8611.243,27677.043,9723.439,10115.469,15652.269,12893.418,6330.442,5894.602,15050.526,9814.987,23324.29
15.29,37.269,38.379,25.316,81.766,80.256,141.152,83.096,73.698,85.968,68.018,38.295,32.029,35.768,42.822,69.496
1,2,1,3,9,18,41,9,7,33,31,14,4,2,4,5
4788.155,5367.118,5168.434,5842.089,5977.997,4919.23,9427.683,5246.986,6771.292,8908.915,8582.006,5394.984,4535.814,4961.312,5752.897,7405.141
14,13,13.999,20,25.109,21,38,18,33,44,43,27,27,30,20,35
0,2,1,0,3,0,0,0,5,2,2,7,1,1,2,0
133.977,223.852,86.66,210.343,139.36,333.621,737.162,222.205,137.984,303.94,289.178,90.31,142.754,481.096,179.131,654.478
123.113,117.454,107.969,142.374,119.975,62.413,188.976,97.501,157.741,146.018,155.581,130.021,97.887,65.791,87.702,110.088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297.639,1418.16,1224.14,947.622,1532.667,877.08,2349.018,1016.117,1261.789,1938.622,1676.024,1159.793,1132.28,1793.563,1278.606,1596.321
325.509,160.603,0,484.809,351.645,0,555.355,64.681,386.534,680.729,386.175,147.923,182.522,286.165,310.447,210.396
179,105.112,167.077,163.682,334.98,169.482,476.283,314.695,194.025,184.587,234.634,149.054,287.259,283.795,382.829,470.056
57.993,107.084,102.071,172.748,88.766,49.666,163.275,122.182,105.886,79.3,129.366,52.998,127.809,124.606,113.909,154.829
12733.013,16763.839,8586.951,17735.71,18100.437,14846.986,29348.533,12755.882,11421.421,30503.244,27145.738,10728.354,14459.001,19918.388,14913.106,28134.644
132,14,122.396,15,166,17,43,129.005,51,16,21,32,88,10,101.059,14.041
0,4,0,1,1,2,0,1,0,1,0,0,2,3,4.914,1
1489.932,1188.769,1503.959,1358.808,1255.315,1007.211,2855.105,1492.429,1595.446,1760.924,1239.667,1698.219,1025.902,965.116,1669.945,1374.721
457.516,453,481,408.632,561.179,311.881,853.117,604.182,515.738,610.807,572.183,356.464,409.157,391.89,673.237,504.904
422,329.164,412.157,321.176,463,257.737,678.001,403.283,434.011,557,553,344,364.008,372.433,477.001,506.017
48.747,0,50,0,93.558,4.142,26,88,42,34,34.971,10.165,38.072,8.815,112.363,15.984
1.176,0,0,0,0,0,1.472,0,0,0,0,1.28,0,0,0,0
106,46,82,69,73,19,64,79,131,168.001,127,84,92,63,127,70
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
869.532,877.037,848.45,749.029,888.22,695.819,1288.501,817.19,984.302,1206.145,1079.954,702.71,670.688,931.991,1126.875,1125.888
67.864,12.783,6.924,78,86.535,12.082,74.659,43.55,15.93,55.766,118.524,64,31.448,3.156,17.086,44.682
33,23,37,39.176,23,17.012,38.013,23.016,59.011,34,58.235,42.014,43,36.024,43.237,73.029
398.246,357.636,385.214,329.118,397.009,231,565.387,313,428.393,568.798,511.808,380.065,325.47,313.196,480.102,364
54.599,126,137.747,109.938,119.613,55.734,229.035,118.339,98.403,217.256,169.631,142.213,132.036,159.777,91.061,124.88
0,1,1,1.041,1,0,0,0,0,1,0,0,0,0,2,0
18,323.294,8,392.597,91,343.761,646.807,80,13,503.679,464,37,22,384.81,17,580.702
22,6,14,7,23,8,8,16,47,74,58,33,11,7,10,4
44,11,42,5,78.002,5,35,54,21,15,19,19,136,23,147,14
0,1,0,0,0,0,1,0,2,3,5,1,0,0,0,0
1,5,1,2,2,2,4,1,3,15,13,10,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,5,16,3,14,11,21,25,24,21,11,6,6,9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165.973,1168.569,1027.73,1173.751,1395.503,791.503,1440.502,929.58,1348.746,1876.827,1557.801,1064.143,970.723,1168.616,1274.976,1607.453
144.804,168.693,255.062,204.92,295.392,63.849,221.622,65.137,229.385,316.038,189.307,272.731,75.926,174.408,280.104,172.247
885.042,731,910,844.026,1016.65,643.485,1601.616,903.585,1150.522,1002.646,917.101,995.143,920,796.298,1264.602,1004
184.955,93,203,81,151,36,117.001,78,130.001,191,176,144,179.859,92,238.147,140
9,1,4,5,8,7,10,2,8,12,15,7,8,1,8,3
9737.703,5588.302,8351.943,5626.662,17720.575,10172.648,18256.632,14335.955,14496.867,16603.803,13490.22,10654.348,10501.603,10696.14,12448.492,12872.429
711.741,534.102,823.574,554.803,722.434,351.27,952.295,673.188,749.668,805.303,747.475,742.149,666.891,525.364,723.446,533.854
731.229,679.403,687.72,471.586,682.625,308.393,585.509,418.722,825.534,1039.362,1021.994,703.187,618.146,489.945,655.31,516.921
2554.64,3183.708,2710.023,2874.866,3656.444,2529.846,4737.711,3139.569,3525.611,5516.89,5131.066,2867.256,2445.683,3267.046,3145.557,4481.147
118.892,81.185,180.258,101.031,196.827,71.558,225.773,126.512,145.533,157.951,167.398,107.951,62.348,106.328,150.388,151.432
2374.199,1379.308,2586.283,1432.087,3094.447,881.888,3062.358,2844.816,3069,2682.229,2176.524,2858.277,2439.766,1823.372,3838.645,2029.819
65.953,167.874,49.17,234.176,94.217,120.837,270.299,102.399,24.972,190.956,131.691,73.914,57.212,242.441,37.841,180.247
30,3,26.177,0,0,0,0,0,0,0,0,0,0,0,0,0
192.291,170.77,343.439,435.431,163.932,153.63,484.534,174.558,184.128,441.563,414.632,155.144,165.955,189.754,339.321,312.205
581.704,522.476,691.481,796.703,431.527,140.718,2329.135,898.936,633.027,1245.543,712.169,360.606,845.743,781.169,1389.196,932.594
12,7,19,13,2,0,0,0,0,0,0,0,2,0,1,0
12.999,1,4.887,0,10.798,0,7,0,40,22,23,27,7,0,0,1
3524.615,2822.89,3697.099,3098,3721.722,2138.017,7154.356,4262.349,4097.868,4760.826,3947.336,3901.741,3127.495,3227.391,4746.328,3795.687
711.34,705.042,687.255,736.763,734.648,597.82,1363.147,711.551,879.793,998.781,862.733,713.414,620.141,724.668,777.884,969.006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.688,58.482,40.641,44.729,69.233,67.531,189.827,30.47,68.956,87.548,86.356,41.361,59.632,47.802,61.245,121.373
1,2,9,3,5,1,7,6,11,7,3,13,5,2,7,4
246.907,316.186,293.78,413.596,227.083,156.924,545.256,274.324,522.344,463.511,363.486,226.627,316.113,328.846,350.076,359.614
652.969,345.528,476.276,294.411,594.055,340.706,579.454,444.193,329.205,534.088,424.816,298.817,499.353,454.758,568.72,523.744
1000.111,885.987,1003.07,913.654,1066.303,566.036,1800.985,1090.614,1159.091,1278.886,1199.549,888.653,854.426,1043.386,1148.244,1189.263
7.264,9.649,11.676,8.486,7.641,8.518,11.719,11.626,8.361,7.315,7.298,9.724,6.84,10.193,8.38,14.468
1219.507,1112.955,1134.161,1103.339,1041.563,688.013,1474.294,937.988,1042.276,1299.702,1145.622,970.589,915.1,1051.102,1360.812,1302.133
131.904,100.423,137.646,107.963,169.588,98.752,169.249,163.558,118.67,131.633,109.747,85.228,146.781,104.717,196.69,146.102
85.243,69.253,68.136,91.768,125.272,55.511,128.264,99.16,117.969,112.034,102.486,60.562,86.889,67.044,121.846,123.561
142.493,194.025,150.811,170.96,187.25,136.781,275.122,116.208,161.66,252.824,226.254,125.723,127.055,124.759,105.528,227.073
158.14,160.194,164.549,150.748,203.301,96.101,267.778,186.241,203.235,181.873,219.358,121.051,195.468,164.845,206.84,255.923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.101,31,30,38.001,16.073,15.999,45,11.787,31.014,35,32,16,28.384,43.001,37,44.701
5,9,10,4,12,4,14,14,16,9,12.999,6,12,6,16,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609.015,325.964,644.345,459.952,662.59,370.425,872.488,538.58,826.973,706.103,646.437,490.638,432.836,551.159,650.017,646.308
