"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
0,0.020204,0,0,0,0,0.011845,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12539,0.563473,0.310056,0.230201,0.151954,0.293054,0.16368,0.098277,0.037029,0.121515,0.08424,0.397151,0.21135,0.499126,0.183468
0.035759,0,0.017717,0,0,0,0,0.037117,0.030075,0,0.020433,0,0,0,0.016095,0
0,0,0,0.01055,0.016613,0.014482,0.018944,0.010401,0.00842,0.007054,0.015445,0.010864,0,0,0.026191,0
6.103736,4.111057,7.595935,5.801891,6.669048,5.100757,4.87012,7.116808,6.144849,4.73516,4.550733,5.178479,7.424493,5.633415,7.333336,6.633404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.114224,0.045144,0.114026,0.060215,0.139585,0.060658,0.026423,0.258447,0.131796,0.188686,0.120185,0.136456,0.14355,0.331074,0.050016,0.179265
127.612461,104.979453,126.834005,100.971179,106.740519,87.39732,89.574915,111.133441,130.450981,96.971327,106.264155,130.374235,108.077733,76.455002,110.858354,87.735264
20.168236,13.668578,23.363567,12.150746,22.405492,14.004273,18.829844,17.926326,22.315987,6.042129,17.822861,11.75025,12.629595,15.915347,20.299683,7.796941
8.968856,11.556536,9.169966,10.877936,6.008543,8.175874,9.20646,8.30838,7.499961,16.087445,15.204865,11.841732,7.552284,8.213785,9.074067,6.17084
1.435485,1.03475,0.902451,0.645763,1.081746,0,1.205939,0,1.439457,1.121843,1.586721,2.512447,1.015572,1.753926,1.329858,2.432772
6.69007,8.975192,6.082308,9.182475,7.091888,8.244592,9.980436,8.660898,6.186182,7.385091,5.657333,6.38184,6.5432,10.68834,9.592961,10.498549
19.429206,20.089445,19.392203,17.142946,17.374991,18.122656,19.333957,19.257258,17.263042,26.77689,23.632497,20.821869,19.924226,20.565138,18.688656,21.248653
8.943575,17.918908,9.830001,19.962932,3.99372,8.114033,10.834208,5.738948,9.240561,16.944509,21.668683,16.415884,4.938502,18.811109,9.586242,7.42795
1.486765,1.336037,1.390034,1.344461,0.899331,0.912946,1.55955,1.873458,5.630001,4.011609,4.204531,4.921661,1.249162,1.160262,2.01255,0.498139
0.071493,0.025504,0.125164,0.148478,0.01312,0,0.009976,0.041078,0.026597,0.050144,0.025867,0.034327,0.045145,0.025468,0.062047,0.043602
5.281694,4.270093,4.985689,4.654742,3.488253,3.208785,4.25523,4.633108,4.326636,5.098831,4.547094,5.3648,4.268591,2.946781,5.486875,3.369144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.355303,0.718257,3.525554,2.768462,1.667472,1.934531,2.20481,1.699693,2.899912,7.533398,5.240809,3.254545,0.422132,4.006179,1.018313,4.640179
43.642767,50.255508,51.077754,42.120231,45.171646,54.372838,53.09243,55.971373,39.618411,41.075194,55.493741,41.756737,53.383243,49.523064,49.338658,51.178365
273.281115,274.955165,206.980486,243.386857,279.334217,231.532936,222.699378,218.023923,226.749548,217.876074,233.894673,200.162623,249.644244,236.25683,228.764312,246.583513
0.039883,0.085781,0.275969,0.074783,0,0.11527,0.084835,0.082779,0,0.040334,0.030728,0,0,0.128262,0.368539,0.045073
0,0,0,0,0,0,0,0,0.034602,0.018205,0,0,0,0.027725,0,0.040691
28.716184,30.725816,26.365071,26.79027,21.498356,32.234504,31.722409,25.235931,29.348528,30.638233,28.669567,32.63502,28.055022,31.709441,31.591594,27.791733
1.632999,2.252522,1.389763,2.384599,0.384785,2.008472,1.034226,0.679171,0.8069,1.780859,1.337685,1.075261,0.947385,0.772534,0.618403,1.213024
1.253688,0.955621,1.145668,0.956357,0.736643,0.752285,0.935828,1.387477,1.135149,0.981956,0.876619,1.003651,1.243085,0.412662,1.101941,0.937288
5.158044,2.619149,5.744791,0.884531,6.579997,2.892183,3.40814,7.759909,6.479892,10.742735,5.493134,6.843608,10.592834,2.900944,9.623811,3.943874
12.740734,13.606731,16.842064,14.052947,17.898077,7.082403,22.756642,26.055438,19.726706,20.361949,16.835635,21.336367,19.656023,22.742125,23.025634,17.744133
9.232325,9.079228,7.319677,9.447061,10.012267,11.468419,9.379527,9.633258,7.901676,8.678955,7.150731,6.327859,11.629238,15.763289,8.576008,15.193394
36.142489,34.466069,33.104085,39.249643,28.336318,41.441449,35.044456,36.931077,40.579391,44.941783,43.21798,33.675208,28.723188,34.524397,31.306857,38.17381
335.872675,395.652488,331.273473,349.592224,452.004762,399.537353,266.394163,354.959627,381.759981,421.039426,427.178482,351.546417,376.257224,326.308545,332.588316,395.047424
0,0,0,0,0,0,0,0,0,0,0,0,0,0.146105,0,0.107214
0,0,0,0,0,0,0,0,0,0.096299,0.105178,0.147719,0,0,0,0
0,0,0,0,0,0,0,0,0.058038,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.058038,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.146171,0,0,0,0,0,0,0,0,0,0,0,0
865.966712,817.968192,806.616563,768.874638,777.821369,723.45212,652.302626,747.152541,811.68472,939.844424,880.419154,802.847023,807.312691,696.53834,753.448616,665.864493
82.876248,63.158804,89.722168,76.377012,84.85577,75.157563,71.668905,87.703333,64.469703,53.362891,57.900412,85.667817,92.062975,66.835191,101.401731,66.175521
27.491477,22.744156,23.605286,23.568393,39.961502,30.00687,28.149244,27.112737,47.729625,32.149142,30.909336,34.999033,36.877549,25.686108,33.962021,29.427004
24.313246,20.47264,24.617102,33.020261,33.385466,28.613521,28.342126,32.830365,28.074368,25.57671,24.955563,32.486681,31.337798,27.233283,29.199284,25.666239
24.137396,27.202179,20.802993,26.827433,21.470939,23.740943,25.523752,23.901979,31.202812,36.362802,29.977815,32.772358,24.71948,28.490512,31.967269,26.642905
4.50976,4.73247,9.07138,5.348682,21.477421,0,12.669207,20.016205,19.303124,14.208314,12.443516,10.942057,15.699649,14.759661,14.151556,13.4904
23.182644,24.833415,23.217808,24.588383,19.692033,22.057791,18.64926,22.271381,22.243215,18.942124,21.188382,19.464944,21.845531,20.128817,18.03666,22.437047
14.760621,12.577329,10.903939,9.394928,14.165443,10.196467,7.781318,8.450971,15.887909,20.397773,17.032756,13.096018,11.981727,9.24787,11.333682,9.31913
16.873603,15.889979,15.635666,14.168476,13.128946,11.891442,14.721515,15.233383,12.108117,13.957443,10.674082,13.922862,16.146947,12.674223,14.713265,12.933739
11.931591,12.544194,19.165381,16.965409,24.905166,21.494802,14.083049,14.129107,21.638061,14.83928,11.43278,19.662204,17.42667,23.214753,29.14177,21.420693
21.763227,21.377734,23.561106,23.522641,24.635636,23.364084,24.216498,24.619907,28.511659,25.911037,24.700516,26.362478,24.539217,20.233107,22.130302,20.148976
1.891869,2.942376,3.222158,3.801181,2.301658,2.024535,1.81913,3.23693,3.340072,1.885447,1.775138,2.017224,2.062217,1.195085,0.959028,1.794213
3.682956,0,3.486709,1.827043,8.222643,3.278327,3.147079,3.960435,1.060073,1.01319,0.374272,1.155286,5.738498,2.295845,2.208267,3.289224
7.541131,5.437262,5.43759,5.94467,7.461696,8.457306,9.479278,6.799289,17.010205,10.403815,6.878612,8.227389,11.948658,13.370817,12.819253,7.483916
74.91598,65.620801,81.69847,75.971733,73.198342,71.976373,63.378925,79.680905,35.05412,20.037031,20.718653,31.152831,76.375662,92.933729,75.542782,90.66606
8.611797,9.049821,10.251514,10.646215,7.493629,11.095396,13.017428,10.51788,7.671304,10.598655,8.912291,9.799952,9.052346,10.696805,13.26542,11.740377
21.530745,35.04302,19.766283,35.415428,16.313789,27.651354,35.863118,20.489909,16.511497,22.752549,21.354489,23.775005,21.393112,35.398436,20.836945,30.397185
3.585519,1.812168,3.64465,1.50312,2.256482,1.33667,1.789273,0,1.372188,1.605621,3.142469,4.862214,3.658197,3.136984,6.388895,0.118419
0.065587,0.027651,0.102415,0.054209,0.044076,0,0.008204,0.066789,0.044557,0.018347,0.02995,0.027989,0.030041,0.041864,0.091701,0
31.620919,18.24343,27.502904,18.683466,17.941423,12.520769,18.282007,19.767581,20.902813,17.004495,15.902792,21.081128,23.201957,19.341011,23.082738,15.661518
47.462665,50.378592,52.426608,47.022544,46.351411,44.976854,45.412792,47.459307,51.720394,48.743807,50.620578,47.857906,48.198753,48.869291,50.914577,42.290834
0.510306,0.07029,0.388509,0.165366,0.314666,0.22695,0.214384,0.339564,0.197991,0.092121,0.100847,0.283745,0.328378,0.16841,0.148278,0.144169
0.740366,0.109932,0.054894,0.698952,0.817595,0.620758,0.499149,0.460104,0.056908,1.392853,0.96963,0.719151,0,0.163869,0.717746,0.578892
10.07224,15.349644,13.29467,14.98195,10.587123,14.091636,15.69134,16.145474,9.597321,8.182979,8.470988,9.600137,9.938973,14.979487,9.948911,13.74715
1.119567,1.049412,2.471398,1.479901,0.911649,0.659845,0.961301,0.719545,1.134992,0.534144,0.652753,1.407282,0.864616,0.800488,0.808319,1.073991
28.715478,25.573072,31.78132,27.339655,26.156875,23.225396,25.886737,29.859044,26.609122,23.919916,28.335815,27.519884,30.917866,29.640798,31.859706,28.780479
1.445065,3.205842,1.502649,3.148836,1.530583,3.431637,2.462591,1.674832,0.519367,1.137505,1.74183,0.660849,2.046431,3.250575,2.754201,3.803132
26.632146,25.427612,24.337533,24.605821,22.292839,25.657454,27.371235,24.862743,27.505006,40.263245,37.308105,29.656735,24.703871,24.651506,26.494,23.154976
6.208659,4.264791,6.62895,0.803886,4.355855,0.740876,2.943317,4.677748,2.920548,3.250899,2.581478,4.763359,4.777481,0.914196,5.201464,3.360359
64.686033,80.743915,67.872734,77.076273,64.420379,69.912827,61.803165,59.418096,65.196199,93.619553,85.572593,75.80893,64.493594,76.843778,67.026825,74.898554
62.963523,127.981272,63.856943,154.928399,77.217148,132.385899,158.398707,96.467992,71.914768,97.040457,110.192841,75.151502,70.4928,183.51437,81.853082,183.811802
72.124019,75.829665,73.051252,74.190139,68.220662,65.909767,69.865899,71.934741,63.755075,72.449973,73.542681,76.388678,71.614392,70.259456,75.043556,61.761163
19.661046,14.338944,18.49159,14.356374,18.751128,17.53139,16.201333,18.610206,17.900008,17.528742,16.31245,15.102758,18.226599,16.475285,22.091266,19.69816
49.295843,44.014524,49.746197,46.516353,54.653964,56.868764,45.491361,55.103593,64.973932,57.910153,57.840361,57.147168,48.490518,46.722181,51.231329,50.421301
23.574081,22.812883,24.545928,38.736976,24.106921,28.440834,34.985617,29.098458,27.984209,34.516525,30.669611,26.276704,24.378876,27.702258,26.340845,24.049554
2.899098,6.222074,4.12367,8.670834,18.703685,21.106523,27.476772,12.409779,3.757911,12.378177,8.860214,8.10536,11.979309,18.147119,13.209259,16.819156
73.279952,73.780281,51.904967,122.915932,51.809456,84.61222,97.466336,58.287157,50.613203,80.994957,119.157653,51.598235,67.065292,133.992733,36.017796,96.282763
0,0.058962,0,1.416495,1.096372,0,1.676958,0,0.642059,0.08845,1.947859,2.12172,0,2.197636,2.326478,0.947913
4.986968,1.224382,3.972064,5.171928,3.949641,7.154957,4.831482,7.153511,3.692214,7.483824,8.717026,6.475063,6.465185,6.14004,5.363499,7.317424
5.780939,44.483963,5.244854,31.365739,18.483942,102.463609,57.674265,14.995455,10.461841,114.310797,120.500324,18.004003,5.710227,47.211042,2.790414,55.108926
93.378694,79.247831,83.972043,77.924553,70.836162,48.159095,51.879978,66.173809,73.468095,68.657298,65.486773,81.738368,82.888912,67.067726,95.348638,61.558336
0,0,0.557128,0,0.398389,0.173156,0,0,0.168338,0.309374,0,0.216414,0.273199,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.873269,52.898105,59.135932,56.003881,52.474609,57.928503,48.11352,51.869895,52.308855,49.413606,43.726439,49.037596,61.446234,65.878407,57.714026,56.062729
9.718373,9.122074,9.423418,9.370762,7.75138,8.338189,9.010364,9.886809,8.874669,8.848429,7.829139,9.96531,8.529679,10.185021,9.076332,8.385717
8.746607,5.2819,4.810312,5.880732,6.381392,6.109948,6.548274,7.842274,8.8038,8.896872,5.251024,6.900252,8.134325,8.715519,8.47408,7.572633
0,0,0,0,0.011486,0,0.008728,0,0,0,0,0,0,0,0.012074,0
0,0,0,0,0,0,0,0.20648,0,0,0,0,0,0,0,0
67.256096,61.638259,67.470968,64.400544,57.200947,58.370512,57.579127,62.651972,68.186319,50.270822,55.476185,67.820962,63.968269,61.552469,76.378309,59.910933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.411767,0.578368,9.077648,2.049278,4.766161,0.932962,0.687607,4.987598,2.104969,0.139899,0,1.022391,18.370562,1.650128,26.92828,2.063592
0,0.238907,0.126135,0.06657,0.314767,0.624936,0.562597,0.101761,0,0,0,0,0,0.192352,0.131392,0.168111
15.68549,16.714734,14.39979,16.489371,19.871892,27.889224,23.096873,19.121998,21.876632,17.276821,18.736952,17.949094,20.014131,16.348567,21.165768,17.707661
11.511601,14.639537,11.222264,13.782116,12.444567,20.243952,13.899874,12.006349,13.035098,15.473025,12.982408,14.051072,11.398185,21.443337,11.774797,17.92591
2.187769,2.348699,4.064463,2.578774,3.313273,2.578101,2.884612,0.486049,4.087576,0.722544,0.174453,4.383354,4.59196,3.958899,3.674003,0.714755
0,0,0,0.135836,0,0.092502,0,0,0,0.045086,0,0,0,0,0,0.050347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.802947,3.284629,5.163835,3.440121,3.506025,4.082038,1.494784,0.561772,1.762107,1.666906,1.311439,2.700136,1.015022,3.130236,3.708314,3.581036
12.45274,13.092014,9.193706,13.077926,8.701724,9.450641,8.976187,9.210595,9.351933,12.799806,13.673708,12.594423,13.013976,12.458844,10.831822,11.714568
0,0,0.664215,0,0,0,0,0.381078,0,1.36189,0,1.498086,0,0,0.303185,0
16.026099,14.859605,15.663378,14.295933,13.939668,11.909988,12.133929,14.619238,16.929379,13.933388,15.707852,17.222082,18.747374,15.111021,19.942122,15.254847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.834239,7.34505,5.052912,6.388822,9.044082,12.057229,12.828186,10.636504,10.081044,16.649295,13.677973,13.379946,13.362181,15.884334,13.747054,11.724936
163.569922,105.979654,160.430102,100.436772,162.89505,101.742372,154.029376,209.476223,120.617856,126.095627,124.39136,175.499996,131.483491,84.111811,135.787449,69.487541
3.332786,4.089261,3.376815,3.616033,2.958601,4.392155,3.796312,3.115097,2.565422,3.461444,3.223374,3.279039,3.800085,4.713441,3.547614,3.458797
3.985144,3.78975,3.78692,4.90878,3.841827,3.499099,3.172188,3.500623,2.787005,2.439409,1.303203,3.599805,4.81201,3.73796,5.248986,4.4799
7.157549,4.112517,5.334874,0.332388,3.60417,5.534221,4.145438,7.035688,5.621579,4.503871,3.515457,6.430816,4.185267,2.095032,5.642033,4.5448
1.755052,1.397942,1.433169,1.435861,1.045144,1.044478,0.793475,1.628807,1.007491,0.974006,0.763784,1.365427,1.554262,1.173553,1.981783,1.299905
0,0.095633,0,0.28176,0.296421,0,0,0.092082,0,0.062532,0,0,0.166691,0,0.078146,0.209376
47.151389,48.399414,54.89203,47.624327,46.09877,44.242305,41.510021,46.672453,48.978311,40.997691,46.071817,47.667722,48.584983,34.066965,46.218859,44.048284
26.434622,22.310137,25.804363,22.387088,20.638409,21.398493,18.782287,19.569975,24.431567,25.518106,24.885545,16.791162,18.368234,22.846378,17.306385,24.43017
0.156297,0.204462,0.583423,0,1.297066,0.451074,0.291377,0.632152,0.059971,0.134325,0.059967,0.107947,0.609854,0.608466,1.444778,0.675403
38.534187,32.140647,39.918511,30.139991,33.819138,34.029995,33.4094,39.457501,38.176687,30.549547,29.66177,44.476931,48.291988,36.794954,50.759878,33.650647
33.376031,26.972058,40.416731,33.160288,25.554994,47.601013,36.92077,34.422258,33.580969,34.500285,32.401561,34.037242,29.171888,40.529169,36.382837,31.974328
73.648712,93.998399,71.261511,101.634792,70.368884,114.488182,105.242926,80.399797,61.330984,80.834798,87.155262,77.465155,80.733726,112.835315,86.932458,102.181105
1.552798,0.484765,0.678721,0.94756,0.519941,0.687408,0.7019,0.374189,0.552186,1.494579,1.074129,0.938869,0.959939,0.41882,1.529321,0.462227
11.31269,5.99965,9.092638,2.66885,11.739381,5.197395,11.257887,14.156286,13.597377,18.274575,14.436123,12.172069,9.813356,7.905375,11.264266,6.387112
16.070348,19.070068,14.353725,15.817154,15.159068,20.683527,22.045735,18.936334,18.586204,18.860527,19.531005,18.100905,15.674434,16.1755,14.33217,17.958887
0,0.008392,0,0,0.225146,0,0,0.093652,0.171608,0,0.035843,0,0.062395,0.067045,0.318283,0.542541
0.146553,0.29528,0.041523,0.110299,0.323256,0.69596,0.56415,0.173849,0.123296,0.073703,0.14521,0.059074,0.214905,0.291873,0.23103,0.376539
4.117492,7.759155,3.210964,6.579718,2.943934,3.24749,3.808641,2.425309,6.934892,3.432771,3.75887,3.000921,3.664068,4.259377,3.537426,3.264511
9.870075,7.844693,9.833848,7.754829,10.201193,9.04907,12.331114,11.790589,12.441682,9.777487,10.420527,9.961283,13.76089,8.562035,13.560774,7.674078
6.799531,5.185181,5.923843,3.094596,3.176506,3.026127,3.612903,3.285013,5.603554,3.79382,3.5714,5.628528,3.422333,4.139063,3.272147,2.135535
21.027544,22.499732,25.879631,26.207648,23.834003,27.507762,24.84141,27.432884,28.554319,26.100645,27.847304,28.059836,18.123119,16.594441,15.826985,19.271546
16.798209,15.506747,10.883679,16.752677,13.265257,18.467663,20.350386,16.41617,14.587768,18.28138,14.180123,22.296873,16.815726,23.067982,18.270609,17.568332
13.66697,10.843849,8.45634,12.443818,6.042656,6.949995,7.030514,6.027666,5.18156,11.964619,10.966878,9.378322,7.590707,9.161507,12.156069,5.592708
69.166278,59.156479,69.517568,67.704545,67.489709,67.145832,60.320889,64.942462,66.351295,59.360881,59.268252,79.383067,67.707721,73.919526,73.09395,73.672649
38.600533,36.819618,38.691291,36.597549,36.887897,36.775978,38.083034,36.452232,36.899445,31.368578,33.891972,36.451021,36.191441,41.582004,38.038278,41.363163
7.288087,11.902367,11.732927,19.657584,7.199461,14.421602,12.456641,10.679552,10.615026,10.024257,10.137104,8.74034,7.04656,10.92217,12.931794,11.66352
30.208526,29.120618,37.01672,31.419921,25.988446,24.409902,31.998529,31.996031,29.760982,27.040232,25.743699,34.528753,28.466763,26.49698,31.750889,24.821008
34.297688,40.861624,31.1356,21.59249,37.318203,37.224341,39.504512,31.915392,33.935041,26.405903,26.582635,40.809798,40.034579,33.28752,38.525983,31.532265
14.394209,14.459123,13.312778,20.270322,9.026275,15.71977,22.142608,15.65815,15.229244,13.61404,8.064968,14.415425,13.717638,18.834659,16.165067,13.384841
27.410117,27.565703,27.531603,28.625239,30.928553,45.94418,43.848165,36.243174,30.715193,26.367672,25.196432,36.861317,27.975069,28.461863,28.355569,27.036169
0,0,0,0,0,0,0,0,0,0,0,0.096415,0.029275,0,0,0
64.645363,77.593374,77.885147,74.329204,65.64466,64.572209,74.032622,59.840625,59.429024,67.080689,85.775603,63.62518,64.283094,60.336767,71.183201,65.654282
37.46613,36.174614,30.492696,35.539243,29.001434,33.326993,33.287295,28.320266,34.47834,39.23124,35.934699,43.050899,35.585099,42.091111,39.572791,34.182551
31.715733,21.936658,32.891259,26.761971,30.373579,23.94403,30.817012,37.043785,31.776767,32.033004,25.604501,36.175514,27.894906,24.034233,34.578074,23.26743
6.425075,3.239069,13.039072,3.916207,8.188157,1.342927,8.45363,7.981223,7.789152,7.287447,6.04407,4.280741,15.433327,8.183895,3.158789,6.466292
19.058332,19.815308,26.0069,21.074559,18.601423,24.181777,23.728408,27.405726,18.827337,22.821583,20.672218,22.578412,23.222669,23.220248,21.474262,18.325609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.892352,2.500314,1.906656,2.027395,1.194855,1.358707,1.698012,0.36317,3.685651,3.613459,3.168455,5.034055,0.151381,2.061975,1.072274,1.494666
31.53855,40.906792,29.804004,38.20424,28.954427,37.423379,32.794806,23.394613,25.837809,36.303752,38.193096,30.90632,27.939993,44.377845,28.836019,41.508373
16.118716,7.49659,14.704112,9.454269,14.934972,16.298098,16.154496,15.711234,13.758529,15.346543,11.617629,17.122695,7.457831,16.871889,14.83154,10.230306
0,8.936256,0,0,0,0,0,4.809964,0,0,0.351051,0,8.665259,0,1.354516,0
24.953368,24.348636,18.776134,25.511523,20.961066,18.90093,23.118159,23.855675,28.005024,26.162376,24.6318,26.217436,24.885925,27.813697,26.796215,22.034223
22.148751,14.937092,22.082164,19.265874,14.004656,21.893327,24.499104,21.057257,16.815767,15.00262,20.101075,20.752784,13.226649,21.383196,24.386851,10.984578
11.696657,10.682041,9.510495,9.610738,9.992095,8.635419,9.647051,10.430629,12.433476,10.943233,9.904248,10.112611,10.1501,7.937597,10.362111,6.180367
2.478413,2.76712,1.240541,3.814699,1.176741,1.878065,1.882872,0.979101,2.033912,1.153013,1.077786,1.116107,0.353864,0.929137,0.287443,1.630391
15.721763,11.522044,17.615737,18.584055,12.195551,9.172658,14.776723,12.823231,15.238346,8.93066,14.371875,22.124777,16.964197,17.829799,18.294036,15.896105
0,1.358688,0,1.108516,0.409133,0.219961,0.503653,3.889717,0,0,0,0,2.501419,1.991388,0,0
6.009095,13.9993,6.950154,12.36414,4.072681,12.7477,16.746159,7.526038,6.171094,8.724561,7.794393,7.37496,4.790835,12.624054,5.554681,6.858787
23.458218,22.771974,29.656887,21.409949,25.506128,24.094543,24.70697,24.161481,22.90509,21.85574,23.305346,23.722458,25.111053,22.679005,23.696463,24.670763
0,0,0.275656,0,0,0,0,0,0,0.210504,0.202406,0,0,0,0,0.234159
46.310536,42.505123,50.078185,38.339016,40.405634,33.148086,32.502272,32.431389,41.243734,32.902471,31.974592,38.752872,43.300792,37.971683,47.96841,36.751129
3.017928,3.352454,4.945962,3.324513,3.927332,4.891419,3.793859,4.496913,3.3149,5.51802,4.056257,3.298701,3.97489,3.263692,6.309966,3.404681
11.75066,14.251993,12.372891,12.695034,9.538825,11.013282,14.115788,13.084921,12.048039,13.422908,10.869032,15.281124,13.729883,14.765925,16.620327,11.695408
32.881013,40.681422,34.211081,42.538442,26.166945,37.506776,33.045211,26.709895,26.462036,31.119575,32.078,24.277225,37.539499,48.283312,34.524209,49.816715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.550489,15.297719,16.722337,18.944005,12.37697,14.270668,13.094949,12.442867,16.138768,8.511774,10.323175,15.373626,15.377771,15.019181,15.844248,14.284973
48.3168,39.368446,36.606995,40.452941,50.422881,45.146156,44.729559,50.09167,60.710321,42.59144,46.488307,47.955751,52.544236,38.527672,51.558569,40.475341
0,0.043459,0.120804,0.638438,0.308203,0.058398,0.076319,0.435758,0.068131,0.113824,0.273312,0,0.138205,0.043319,0.106053,0.031792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.310983,0,0.043376,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.051488,0,0,0,0,0,0,0,0,0,0,0,0
0.03015,0.129652,0,0.031786,0,0,0,0,0,0,0,0,0,0,0,0
0,0.224056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.049929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.522701,0,0.058543,0,0,0.034885,0,0,0,0,0,0,0,0,0
0,0.123053,0,0.060377,0,0,0,0,0,0,0,0,0,0,0,0
0,0.061458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.160538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.050195,0,0,0,0,0,0,0,0.034374,0,0,0,0,0.051531,0
0,0,0,0,0,0,0.022469,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.154094,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.073441,0.077268,0.18282,0,0.091928,0,0,0.051488,0,0,0.083272,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.633504,4.036966,3.971614,4.291074,6.800129,5.173826,5.67426,4.318724,5.158291,2.601798,3.761437,2.197503,4.828653,4.453389,4.111664,5.025192
29.804463,31.009052,29.59566,29.822115,29.379292,30.588852,26.654798,26.957955,36.063712,28.474015,32.836881,34.103224,26.166482,28.393006,32.185562,26.365979
1.202193,0.884725,1.893063,1.076912,1.009272,0.714531,1.266885,1.326271,0.796125,0.379853,0.450209,0.974154,1.713788,0.867286,1.822326,1.654974
48.752868,35.284045,48.567434,42.975827,56.986291,66.859544,62.93351,67.162577,53.425577,76.877061,68.869607,76.467501,55.146161,60.989277,59.64469,48.656253
2.636975,2.235382,2.43352,3.576933,3.442322,5.917747,4.325365,2.967251,3.469679,6.185103,6.132949,2.176949,1.946979,5.986382,2.080311,6.32405
3.668324,2.908567,3.042092,3.026354,2.702168,2.576439,2.661126,2.563661,3.527229,2.99942,2.356486,3.097391,1.017756,3.228889,3.376338,2.890074
4.344658,5.942257,3.352523,5.339218,3.666052,4.964898,3.858108,3.631734,2.72121,3.238177,2.58887,2.855501,4.656594,7.921571,3.295809,7.0734
0,0,0,0,0,0.051283,0.022344,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.738562,2.30808,2.561093,2.292156,2.285931,1.720554,2.156635,2.219822,2.734873,3.066063,2.566687,2.230637,2.511013,2.317338,2.515134,2.928179
0.950023,0.77823,1.06283,0.855769,0.671477,0.320728,0.838228,0.770544,0.500419,0.387667,0.282563,0.282451,0.484272,0.571535,0.51578,0.307762
17.145405,17.04863,16.094946,19.662341,16.299569,17.885205,20.051027,17.095265,14.263258,15.875534,15.076227,15.521389,16.717444,18.132412,15.784285,18.680564
15.975156,15.604111,14.032771,15.247247,13.249469,14.643515,17.338915,13.271342,13.097051,14.655552,12.825703,13.02527,13.729771,15.32341,14.030914,13.152129
6.301996,6.417922,6.862878,5.21498,7.689554,4.688556,6.930298,6.634183,5.960077,6.81452,4.381998,5.822777,10.445882,7.650228,9.827043,5.676964
15.65482,12.42035,13.32509,15.504273,12.703452,8.790249,13.325787,12.925306,7.067215,6.964732,9.375381,10.766409,8.34997,12.577874,12.132144,13.572405
0,0,0,0,0,0,0,0,0,0,0,0.027595,0,0,0,0
10.096875,9.284289,6.802055,10.049424,15.899,8.882193,12.435184,10.43104,35.077098,28.856438,30.034999,31.34897,8.816017,11.971268,11.773633,14.25098
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389.969682,417.734784,392.53139,416.027624,466.089299,458.713752,439.271242,448.005761,413.976713,375.820753,385.632134,391.368019,394.061877,380.751565,393.645326,395.843682
